
---------- Begin Simulation Statistics ----------
simSeconds                                   0.141136                       # Number of seconds simulated (Second)
simTicks                                 141135774052                       # Number of ticks simulated (Tick)
finalTick                                141135774052                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    526.30                       # Real time elapsed on the host (Second)
hostTickRate                                268163496                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8581688                       # Number of bytes of host memory used (Byte)
simInsts                                    201827288                       # Number of instructions simulated (Count)
simOps                                      212596054                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   383480                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     403941                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        296503728                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.463807                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.683150                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       297263788                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1186                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      272307843                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 184719                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             84668919                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          55122137                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 222                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           296207230                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.919315                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.171628                       # Number of insts issued each cycle (Count)
system.mem_ctrl.dram.writeBursts               173175                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0         13659                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1         13653                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2         13672                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3         14197                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4         13922                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5         13095                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6         13820                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7         13409                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8         13233                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9         12973                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10        12887                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11        13883                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12        13937                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13        13771                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14        12957                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15        13301                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0         11106                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1         11013                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2         10931                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3         11512                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4         11066                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5         10331                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6         11139                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7         10662                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8         10623                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9         10295                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10        10153                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11        11093                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12        11150                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13        11048                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14        10337                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15        10716                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat              10888100030                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat             1081845000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat         14945018780                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                 50321.90                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            69071.90                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits               191802                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits              141427                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             88.65                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            81.67                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples        56308                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   442.746608                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   287.928765                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   356.993414                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127        11647     20.68%     20.68% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::128-255        10775     19.14%     39.82% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::256-383         6961     12.36%     52.18% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::384-511         4986      8.85%     61.04% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::512-639         5016      8.91%     69.95% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::640-767         2744      4.87%     74.82% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::768-895         1991      3.54%     78.35% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::896-1023         1767      3.14%     81.49% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::1024-1151        10421     18.51%    100.00% # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::total        56308                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.dramBytesRead           13847616                       # Total bytes read (Byte)
system.mem_ctrl.dram.dramBytesWritten        11083200                       # Total bytes written (Byte)
system.mem_ctrl.dram.avgRdBW                98.115563                       # Average DRAM read bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.avgWrBW                78.528637                       # Average DRAM write bandwidth in MiBytes/s ((Byte/Second))
system.mem_ctrl.dram.peakBW                  12800.00                       # Theoretical peak bandwidth in MiByte/s ((Byte/Second))
system.mem_ctrl.dram.busUtil                     1.38                       # Data bus utilization in percentage (Ratio)
system.mem_ctrl.dram.busUtilRead                 0.77                       # Data bus utilization in percentage for reads (Ratio)
system.mem_ctrl.dram.busUtilWrite                0.61                       # Data bus utilization in percentage for writes (Ratio)
system.mem_ctrl.dram.pageHitRate                85.54                       # Row buffer hit rate, read and write combined (Ratio)
system.mem_ctrl.dram.power_state.pwrStateResidencyTicks::UNDEFINED 141135774052                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.dram.rank0.actEnergy        204760920                       # Energy for activate commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preEnergy        108821625                       # Energy for precharge commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.readEnergy       781308780                       # Energy for read commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.writeEnergy      458107200                       # Energy for write commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.refreshEnergy 11140964640.000002                       # Energy for refresh commands per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.actBackEnergy   8229318570                       # Energy for active background per rank (pJ) (Joule)
system.mem_ctrl.dram.rank0.preBackEnergy  47266185120                       # Energy for precharge background per rank (pJ) (Joule)
